1.3725041677,0.41211841735,30.0267516157,0.0632608606713,0.732677087048,0.928538460211,1
0.581667623709,0.0979747066031,16.843761387,0.0916267568276,0.513514898167,0.763332245695,1
0.683862718388,0.111512394677,16.3062544102,0.0856197349575,0.488736424631,0.738609556501,1
0.523714161769,0.091295396982,17.4322948751,0.0821140686317,0.497084821423,0.747076323157,1
1.68946567715,0.28034802913,16.5938872226,0.0381696136976,0.490842064942,0.740758197167,1
0.582260686986,0.0854124654167,14.6691108168,0.0572383752842,0.494257665101,0.744224690691,1
1.11306775701,0.228439363274,20.5234013684,0.0413240716681,0.588655088271,0.830795363594,1
0.552260928803,0.140097162249,25.3679293504,0.0944216112186,0.608501173389,0.846728668762,1
0.554182857314,0.0958375854195,17.2934951261,0.0967167594113,0.501223218124,0.751221721861,1
0.400021157727,0.07031977839,17.5790147675,0.105016565866,0.550033821404,0.797530438119,1
0.576947611393,0.202262867868,35.0574062313,0.228117066018,0.803999969213,0.961583987931,1
0.798098496548,0.265897678361,33.3163988545,0.0967569318409,0.877847154276,0.985078682282,1
0.486606962358,0.113112334911,23.2451123105,0.0706741661498,0.612483262234,0.849830777951,1
1.02320949643,0.204377043198,19.9741151651,0.0248784963622,0.506473664375,0.756431756045,1
0.687778775557,0.11162978797,16.2304787436,0.0768733975966,0.70752239074,0.914456848081,1
0.411124823796,0.0831743269729,20.2309182416,0.115209597881,0.565858151517,0.811520855396,1
0.586463834933,0.126000905915,21.4848552306,0.0901537113162,0.617012613633,0.853320661884,1
0.477705505682,0.102108172441,21.3747112451,0.132629992089,0.563374273966,0.809357975365,1
18.1735019284,5.54963626123,30.5369668603,0.0253201663017,0.500889400692,0.750888609658,1
15.6729572389,4.2727515099,27.2619356052,0.0886776570497,0.888855650759,0.987646933632,1
